project,contract,bidder.name,status,bidder.country,opening.price.currency,opening.price.amount,opening.price.raw,evaluated.price.currency,evaluated.price.amount,evaluated.price.raw,contract.price.currency,contract.price.amount,contract.price.raw
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022491,Krishna International,Evaluated,Nepal,CNY,2298670.0,"CNY 2,298,670.80",NPR,32388271.0,"NPR32,388,271.57",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022492,Krishna International,Awarded,Nepal,CNY,367080.0,"CNY 367,080.00",NPR,5172157.0,"NPR5,172,157.20",NPR,5172157.0,"NPR5,172,157.20"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022492,National Bio-Medical Pvt. Ltd (Lead Firm) & Intemational Patho Sciencific Traders and R.Y. Traders (JV),Evaluated,Nepal,NPR,5191560.0,"NPR 5,191,560.00",NPR,5191560.0,"NPR5,191,560.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022558,Medtronix Nepal Pvt. Ltd.,Awarded,Nepal,USD,1570500.0,"USD 1,570,500.00",NPR,137104650.0,"NPR137,104,650.00",NPR,137104650.0,"NPR137,104,650.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022561,Becton Dickinson.,Awarded,India,USD,172000.0,"USD 172,000.00NPR 85,000.00",NPR,15100600.0,"NPR15,100,600.00",NPR,15100600.0,"NPR15,100,600.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022557,JV of Hospitec Enterprises and Hospitec Pharma,Awarded,Nepal,SGD,114300.0,"SGD 114,300.00",NPR,7974711.0,"NPR7,974,711.00",NPR,7974711.0,"NPR7,974,711.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022563,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,SGD,470400.0,"SGD 470,400.00",NPR,32819808.0,"NPR32,819,808.00",NPR,32819808.0,"NPR32,819,808.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022565,East-west Concern Pvt. Ltd.,Awarded,Nepal,USD,544900.0,"USD 544,900.00",NPR,47569770.0,"NPR47,569,770.00",NPR,47569770.0,"NPR47,569,770.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022565,JV of Hospitec Enter. and Hospitec Pharma,Evaluated,Nepal,USD,558000.0,"USD 558,000.00",NPR,48713400.0,"NPR48,713,400.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022568,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,99000.0,"USD 99,000.00",NPR,8642700.0,"NPR8,642,700.00",NPR,8642700.0,"NPR8,642,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022567,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,179000.0,"USD 179,000.00",NPR,15626700.0,"NPR15,626,700.00",NPR,15626700.0,"NPR15,626,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022566,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,249000.0,"USD 249,000.00",NPR,21737700.0,"NPR21,737,700.00",NPR,21737700.0,"NPR21,737,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022553,JV of Hospitec Enterprises and Hospitec Pharma,Awarded,Nepal,USD,1995920.0,"USD 1,995,920.00",NPR,174243816.0,"NPR174,243,816.00",NPR,174243816.0,"NPR174,243,816.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,JV of National Bio-Medical Pvt. International Patho Scientific Traders & RY Traders (JV),Awarded,Nepal,USD,84000.0,"USD 84,000.00",NPR,7333200.0,"NPR7,333,200.00",NPR,7333200.0,"NPR7,333,200.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,Shenzhen Mindray Bio_medical Electronics Co. Ltd.,Evaluated,China,USD,136000.0,"USD 136,000.00",NPR,11872800.0,"NPR11,872,800.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,Penlon Limited,Evaluated,United Kingdom,GBP,118690.0,"GBP 118,690.00",NPR,15574501.0,"NPR15,574,501.80",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,JV of Hospitec Enterprises and Hospitec Pharma,Evaluated,Nepal,USD,179000.0,"USD 179,000.00",NPR,15626700.0,"NPR15,626,700.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,East-West Int. Pvt. Ltd.,Evaluated,Nepal,EUR,139000.0,"EUR 139,000.00",NPR,15641670.0,"NPR15,641,670.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022555,Medtronix Nepal Pvt. Ltd.,Awarded,Nepal,USD,197000.0,"USD 197,000.00",NPR,17198100.0,"NPR17,198,100.00",NPR,17198100.0,"NPR17,198,100.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022559,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,476000.0,"USD 476,000.00",NPR,41554800.0,"NPR41,554,800.00",NPR,41554800.0,"NPR41,554,800.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022563,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,SGD,470400.0,"SGD 470,400.00",NPR,32819808.0,"NPR32,819,808.00",NPR,32819808.0,"NPR32,819,808.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022565,East-west Concern Pvt. Ltd.,Awarded,Nepal,USD,544900.0,"USD 544,900.00",NPR,47569770.0,"NPR47,569,770.00",NPR,47569770.0,"NPR47,569,770.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022565,JV of Hospitec Enter. and Hospitec Pharma,Evaluated,Nepal,USD,558000.0,"USD 558,000.00",NPR,48713400.0,"NPR48,713,400.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022568,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,99000.0,"USD 99,000.00",NPR,8642700.0,"NPR8,642,700.00",NPR,8642700.0,"NPR8,642,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022567,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,179000.0,"USD 179,000.00",NPR,15626700.0,"NPR15,626,700.00",NPR,15626700.0,"NPR15,626,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022566,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,249000.0,"USD 249,000.00",NPR,21737700.0,"NPR21,737,700.00",NPR,21737700.0,"NPR21,737,700.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022553,JV of Hospitec Enterprises and Hospitec Pharma,Awarded,Nepal,USD,1995920.0,"USD 1,995,920.00",NPR,174243816.0,"NPR174,243,816.00",NPR,174243816.0,"NPR174,243,816.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,JV of National Bio-Medical Pvt. International Patho Scientific Traders & RY Traders (JV),Awarded,Nepal,USD,84000.0,"USD 84,000.00",NPR,7333200.0,"NPR7,333,200.00",NPR,7333200.0,"NPR7,333,200.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,Shenzhen Mindray Bio_medical Electronics Co. Ltd.,Evaluated,China,USD,136000.0,"USD 136,000.00",NPR,11872800.0,"NPR11,872,800.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,Penlon Limited,Evaluated,United Kingdom,GBP,118690.0,"GBP 118,690.00",NPR,15574501.0,"NPR15,574,501.80",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,JV of Hospitec Enterprises and Hospitec Pharma,Evaluated,Nepal,USD,179000.0,"USD 179,000.00",NPR,15626700.0,"NPR15,626,700.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022551,East-West Int. Pvt. Ltd.,Evaluated,Nepal,EUR,139000.0,"EUR 139,000.00",NPR,15641670.0,"NPR15,641,670.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022555,Medtronix Nepal Pvt. Ltd.,Awarded,Nepal,USD,197000.0,"USD 197,000.00",NPR,17198100.0,"NPR17,198,100.00",NPR,17198100.0,"NPR17,198,100.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022559,JV of Hospitec Enter. and Hospitec Pharma,Awarded,Nepal,USD,476000.0,"USD 476,000.00",NPR,41554800.0,"NPR41,554,800.00",NPR,41554800.0,"NPR41,554,800.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022554,East-West lnt. Pvt. Ltd.,Awarded,Nepal,EUR,198000.0,"EUR 198,000.00",NPR,22280940.0,"NPR22,280,940.00",NPR,22280940.0,"NPR22,280,940.00"
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022554,Capital Enterprises,Evaluated,Nepal,USD,261000.0,"USD 261,000.00",NPR,22785300.0,"NPR22,785,300.00",,,
P117417,http://search.worldbank.org/wcontractawards/procdetails/OP00022554,JV of Hospitec Enter. and Hospitec Pharma,Evaluated,Nepal,USD,355860.0,"USD 355,860.00",NPR,31066578.0,"NPR31,066,578.00",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025939,TECNASA ES S.A. DE C.V.,Awarded,El Salvador,USD,232182.0,"USD 232,182.24",USD,92310.0,"USD92,310.24",USD,92310.0,"USD92,310.24"
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025939,TECNOSHOP(José Eduardo Somoza Soto),Evaluated,El Salvador,USD,203404.0,"USD 203,404.74",USD,203404.0,"USD203,404.74",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025938,SISTEMAS C&C S.A. DE C.V.,Awarded,El Salvador,USD,155507.0,"USD 155,507.83",USD,63280.0,"USD63,280.57",USD,63280.0,"USD63,280.57"
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025938,TECNOSHOP (José Eduardo Somoza Soto),Evaluated,El Salvador,USD,203404.0,"USD 203,404.74",USD,203404.0,"USD203,404.74",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025938,TECNASA ES S.A. DE C.V.,Evaluated,El Salvador,USD,232182.0,"USD 232,182.24",USD,232182.0,"USD232,182.24",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025938,GBM DE EL SALVADORS.A. DE C.V,Rejected,El Salvador,,,,,,,,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025936,TECNOSHOP (José Eduardo Somoza Soto),Awarded,El Salvador,USD,203404.0,"USD 203,404.74",USD,79900.0,"USD79,900.92",USD,79900.0,"USD79,900.92"
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025936,SISTEMAS C&C S.A. DE C.V.,Evaluated,El Salvador,USD,155507.0,"USD 155,507.83",USD,155507.0,"USD155,507.00",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025936,TECNASA ES S.A. DE C.V.,Evaluated,El Salvador,USD,232182.0,"USD 232,182.24",USD,232182.0,"USD232,182.24",,,
P118026,http://search.worldbank.org/wcontractawards/procdetails/OP00025936,GBM DE EL SALVADOR S.A. DE C.V.,Rejected,El Salvador,,,,,,,,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00026981,Asseco South Eastern Europe,Awarded,Kosovo,EUR,254386.0,"EUR 254,386.96",EUR,254386.0,"EUR254,386.96",EUR,254386.0,"EUR254,386.96"
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00026981,PBC Kosova,Evaluated,Kosovo,EUR,550401.0,"EUR 550,401.86",EUR,550401.0,"EUR550,401.86",,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,FINA and CACTTUS (Georgia and Kosovo),Awarded,Georgia,EUR,134900.0,"EUR 134,900.00",EUR,134900.0,"EUR134,900.00",EUR,134900.0,"EUR134,900.00"
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,Online and Edusoft,Evaluated,Kosovo,EUR,146664.0,"EUR 146,664.00",EUR,146664.0,"EUR146,664.00",,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,ASSECO-SEE,Evaluated,Kosovo,EUR,185181.0,"EUR 185,181.30",EUR,185181.0,"EUR185,181.30",,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,Vizor,Evaluated,Ireland,EUR,920477.0,"EUR 920,477.50",EUR,920477.0,"EUR920,477.50",,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,KPMG,Evaluated,Portugal,EUR,4960000.0,"EUR 4,960,000.00",EUR,4960000.0,"EUR4,960,000.00",,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00031255,Komtel,Rejected,Kosovo,EUR,79700.0,"EUR 79,700.00",,,,,,
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00032726,Montran Corporation,Awarded,United States,EUR,1285100.0,"EUR 1,285,100.00",EUR,1285100.0,"EUR1,285,100.00",EUR,1285100.0,"EUR1,285,100.00"
P108080,http://search.worldbank.org/wcontractawards/procdetails/OP00032726,CMA Small Systems AB,Evaluated,Sweden,USD,1916100.0,"USD 1,916,100.00",EUR,1708515.0,"EUR1,708,515.38",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,SADE Compagnie Generale de Travaux D´Hydraulique S.A.,Awarded,France,PEN,183927782.0,"PEN 183,927,782.21",PEN,183927782.0,"PEN183,927,782.21",PEN,183927782.0,"PEN183,927,782.21"
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,S.A. Obras y Servicios COPASA Sucursal del Perú,Evaluated,Spain,PEN,162925917.0,"PEN 162,925,917.09",PEN,162803272.0,"PEN162,803,272.04",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,Acciona Infraestructuras S.A.,Evaluated,Spain,PEN,186280718.0,"PEN 186,280,718.17",PEN,186280718.0,"PEN186,280,718.23",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,Consorcio Saneamiento Lima Norte,Evaluated,Spain,PEN,203487730.0,"PEN 203,487,730.22",PEN,203487730.0,"PEN203,487,730.22",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,Cobra Instalaciones y Servicios S.A.,Evaluated,Spain,PEN,206251143.0,"PEN 206,251,143.92",PEN,206251143.0,"PEN206,251,143.95",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,Consorcio Lima Norte,Evaluated,Spain,PEN,216986425.0,"PEN 216,986,425.18",PEN,216986425.0,"PEN216,986,425.18",,,
P117293,http://search.worldbank.org/wcontractawards/procdetails/OP00020721,Consorcio Lote 4,Evaluated,Peru,PEN,241784636.0,"PEN 241,784,636.43",PEN,241784636.0,"PEN241,784,636.43",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013406,Inter Computer Co. Ltd,Awarded,,USD,114568.0,"USD 114,568.00",USD,114568.0,"USD114,568.00",USD,126024.0,"USD126,024.80"
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013406,Khampaseuth Computer Co. Ltd,Evaluated,,USD,127910.0,"USD 127,910.00",USD,127910.0,"USD127,910.00",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013406,Cyberia CO. Ltd,Evaluated,,USD,141700.0,"USD 141,700.00",USD,143750.0,"USD143,750.00",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013406,Dae-kwang Engineering,Rejected,,USD,156978.0,"USD 156,978.32",,,,,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013406,LT Computer,Rejected,,USD,208742.0,"USD 208,742.00",,,,,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013407,Khampaseuth Computer Co. Ltd,Awarded,,USD,120480.0,"USD 120,480.00",USD,282480.0,"USD282,480.00",USD,132258.0,"USD132,258.00"
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013407,Inter Computer Ltd,Evaluated,,USD,150390.0,"USD 150,390.00",USD,315990.0,"USD315,990.00",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013407,Dae-kwang Engineering,Evaluated,,USD,197952.0,"USD 197,952.96",USD,572352.0,"USD572,352.96",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00013407,LT Computer,Rejected,,USD,129464.0,"USD 129,464.00",,,,,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00018966,Datacom Co. Ltd,Awarded,Lao People's Democratic Republic,USD,442141.0,"USD 442,141.00",USD,564541.0,"USD564,541.00",USD,486490.0,"USD486,490.00"
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00018966,Khampaseuth Computer Co. Ltd,Evaluated,Lao People's Democratic Republic,USD,546620.0,"USD 546,620.00",USD,663620.0,"USD663,620.00",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00018966,Cyberia Co. Ltd,Evaluated,Lao People's Democratic Republic,USD,563619.0,"USD 563,619.00",USD,726581.0,"USD726,581.00",,,
P101750,http://search.worldbank.org/wcontractawards/procdetails/OP00018966,Micro-info,Evaluated,Lao People's Democratic Republic,USD,581039.0,"USD 581,039.00",USD,773639.0,"USD773,639.00",,,
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00022762,Joint Venture of Civil Engineering Construction Corporation No.4 (CIENCO.4 ?Viet Nam) and Hai Son DevelopmentInvestmentJSC,Awarded,Vietnam,VND,392286148792.0,"VND 392,286,148,792.00",VND,392286148792.0,"VND392,286,148,792.00",VND,392286148793.0,"VND392,286,148,793.00"
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00022762,Joint Venture of Civil Engineering Construction Corporation No.4 (CIENCO.4 ?Viet Nam) and Hai Son DevelopmentInvestmentJSC,Awarded,Vietnam,VND,392286148792.0,"VND 392,286,148,792.00",VND,392286148792.0,"VND392,286,148,792.00",VND,392286148793.0,"VND392,286,148,793.00"
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00023859,oint Venture of Tan Nam Construction JSC. Tan Hoang Kim Construction and Trade Investment JSC. and Tan An ConstructionJSC.,Awarded,Vietnam,VND,140485950000.0,"VND 140,485,950,000.00",VND,118714500000.0,"VND118,714,500,000.00",VND,140485950000.0,"VND140,485,950,000.00"
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00023859,No. 1 Irrigation Construction Joint Stock Company (Bac Ninh),Evaluated,Vietnam,VND,155102685000.0,"VND 155,102,685,000.00",VND,132002441000.0,"VND132,002,441,000.00",,,
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00023859,Nghe An Road Construction and Engineering Consulting JSC,Evaluated,Vietnam,VND,158535014000.0,"VND 158,535,014,000.00",VND,135122740000.0,"VND135,122,740,000.00",,,
P116398,http://search.worldbank.org/wcontractawards/procdetails/OP00023859,Truong Son Investment & Trading Joint Stock Company,Rejected,Vietnam,VND,144212566379.0,"VND 144,212,566,379.00",,,,,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00012325,"""Medimpex"" LLC and ""Agat 777"" LLC JV",Awarded,,AMD,308139150.0,"AMD 308,139,150.00",AMD,330651763.0,"AMD330,651,763.18",AMD,330651763.0,"AMD330,651,763.18"
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00012326,"""Artashatshin""LLC",Awarded,,AMD,298710354.0,"AMD 298,710,354.00",AMD,298710486.0,"AMD298,710,486.00",AMD,298710486.0,"AMD298,710,486.00"
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019358,"""Artashatshin"" LLC",Awarded,Armenia,AMD,676510940.0,"AMD 676,510,940.00",AMD,676510940.0,"AMD676,510,940.00",AMD,676510940.0,"AMD676,510,940.00"
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Akhuryani Koopshin"" LLC",Awarded,Armenia,AMD,389500370.0,"AMD 389,500,370.00",AMD,389500946.0,"AMD389,500,946.00",AMD,389500946.0,"AMD389,500,946.00"
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Baghramyanshin"" OJSC",Evaluated,Armenia,AMD,417636530.0,"AMD 417,636,530.00",AMD,417710930.0,"AMD417,710,930.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Parex Gaz""LLC",Evaluated,Armenia,AMD,440845912.0,"AMD 440,845,912.00",AMD,440811352.0,"AMD440,811,352.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Agat 777"" LLC",Evaluated,Armenia,AMD,480000000.0,"AMD 480,000,000.00",AMD,481703234.0,"AMD481,703,234.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Jilyo"" PC",Evaluated,Armenia,AMD,486965403.0,"AMD 486,965,403.00",AMD,486920042.0,"AMD486,920,042.50",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""Aygedzor"" LLC",Evaluated,Armenia,AMD,589992300.0,"AMD 589,992,300.00",AMD,589674700.0,"AMD589,674,700.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00019906,"""N.R.V.A.D."" LLC",Rejected,Armenia,AMD,493144315.0,"AMD 493,144,315.00",,,,,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,Europe LLC,Awarded,Armenia,AMD,819861929.0,"AMD 819,861,929.00",AMD,819861929.0,"AMD819,861,929.00",AMD,819861929.0,"AMD819,861,929.00"
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,Ashotsq LLC and Yerevanshin LLC JV,Evaluated,Armenia,AMD,991191548.0,"AMD 991,191,548.29",AMD,991249293.0,"AMD991,249,293.10",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,Sahakyanshin LLC,Evaluated,Armenia,AMD,1205135486.0,"AMD 1,205,135,486.00",AMD,1205135486.0,"AMD1,205,135,486.04",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,MLL IndustriesLLC,Evaluated,Armenia,AMD,1813119981.0,"AMD 1,813,119,981.00",AMD,1813119981.0,"AMD1,813,119,981.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,RencoEstate Armenia LLC,Evaluated,Italy,AMD,4420000000.0,"AMD 4,420,000,000.00",AMD,4420000000.0,"AMD4,420,000,000.00",,,
P104467,http://search.worldbank.org/wcontractawards/procdetails/OP00021490,NRVAD LLC and Metsn Erik LLC JV,Rejected,Armenia,AMD,1012536800.0,"AMD 1,012,536,800.00",,,,,,
